f,Suu,Svv,Sww
0.03,0.0003537070423163743,0.00043615610332508036,0.0004081115283789357
0.0302,0.0002716235393414117,0.00038577778964836435,0.00023516756393789814
0.0304,0.00043223164772737173,0.00042213521494318366,0.0003264196065534567
0.0306,0.0003724641262084387,0.000440871001035651,0.0003555706020868018
0.0308,0.0004659641846881526,0.0005347650087456756,0.00030738879153579125
0.031,0.00038381861023332765,0.00046686529092437726,0.00043248117323179005
0.0312,0.00041050668302839306,0.0003563308828634614,0.0004023259229937776
0.0314,0.0003207015842731176,0.0003958335536701003,0.0003683434582527279
0.0316,0.0003597662424449618,0.00045291670355465625,0.00028194108810965647
0.0318,0.00039799766047038,0.0004597179989547145,0.00030974767774564875
0.032,0.00036716144602515216,0.00038411216976291736,0.0004022816710111676
0.0322,0.00033299900320283524,0.00037334743251589024,0.00023140621528960505
0.0324,0.00046568616969179917,0.0003964445259109367,0.0003208736619827099
0.0326,0.0003305429457967986,0.0005132802508728462,0.0004394173662375887
0.0328,0.0005412280830528369,0.0004650339984689898,0.00035440208245837777
0.033,0.0004410103046883669,0.0004450461109302015,0.000367926323874065
0.0332,0.0003591225831866645,0.00044590403174786156,0.0003495460087168369
0.0334,0.0003115596108243764,0.0004064675294490639,0.00025861423620551896
0.0336,0.0003360819253765568,0.0004351488954653264,0.00032796734723283225
0.0338,0.000501984227718579,0.00041601052143268785,0.0003253267734998465
0.034,0.00030127899258237755,0.00042760244833909216,0.00033914541099257586
0.0342,0.0004042602611603183,0.0004576173993209768,0.00032949240797968614
0.0344,0.00043264292036526177,0.00055162462801468,0.0003244696774096201
0.0346,0.00048309875099208064,0.00046807502049102785,0.0003610068270501684
0.0348,0.0003092281291673745,0.00039537436820667184,0.00031363497968598915
0.035,0.0004788549457530254,0.0003905122008285929,0.0003954340096895194
0.0352,0.0004397219282399937,0.0004609650672605847,0.0004549240069654166
0.0354,0.00029421621115105566,0.00031931802977410475,0.00037812613980475556
0.0356,0.00047752912972265344,0.00043113754586549387,0.0003555368073297456
0.0358,0.00026274947476935084,0.0003861854186307811,0.00037102444414507214
0.036,0.00034692040688799386,0.000436624203943534,0.00026136444123625303
0.0362,0.00034942563527993174,0.0005100286571587358,0.0003611415796388296
0.0364,0.00042967675864199117,0.000388112280581898,0.00041278730122261506
0.0366,0.00048225289014395867,0.0003851572287870538,0.0003187872293815753
0.0368,0.00026541990403014293,0.0003673693220661923,0.0004567373201473835
0.037,0.0004187757804509427,0.00038028742333763197,0.00020082822606860924
0.0372,0.0002928152690588728,0.00041579712610763153,0.0003833732271782984
0.0374,0.000287379866787951,0.0005452442480583671,0.0003927898872006099
0.0376,0.0003092303183390108,0.00044525654415245725,0.00034357735186302127
0.0378,0.00032335525996471826,0.0004881202755651456,0.00041433023022126677
0.038,0.0003580561296579953,0.0004612493902438013,0.0003104180202945063
0.0382,0.00042793928267002986,0.00032369454713727317,0.0004896684511177276
0.0384,0.0003890374356452076,0.00048569610140474287,0.0003301138577063028
0.0386,0.0002598630872878363,0.00040021406646649916,0.0003605375543294042
0.0388,0.00036914466321026493,0.0004013976579927792,0.0002961938352939769
0.039,0.0003321359051306447,0.0003916204486873956,0.00032534669583190567
0.0392,0.00034138550639556983,0.0003892057536869534,0.00038339975912226893
0.0394,0.0003545102481952798,0.0004340943195685538,0.0003957870406218324
0.0396,0.00033343397581832605,0.0005097761334929334,0.0004520972449568545
0.0398,0.00039394056665303527,0.0004809213576955004,0.00034123783778732805
0.04,0.0003920140799355973,0.00043336948689426803,0.0003025594339430886
0.0402,0.00041148073222007676,0.0003621250869894487,0.0004087026378527747
0.0404,0.00034795675433124185,0.00047351131342727423,0.00029027091727409335
0.0406,0.00035008228538314966,0.0005567927180363058,0.0004041676281892958
0.0408,0.0003307390124857754,0.00046837703468552617,0.0004122496730762306
0.041,0.0004224522549539128,0.0003749218483644681,0.0004990224510407495
0.0412,0.00028807459845819823,0.00038255899082589466,0.00028675933445999316
0.0414,0.00028909336119555657,0.0005311133061884527,0.00022631232593271048
0.0416,0.00035383856472724477,0.00041952384679200185,0.0003468209167830199
0.0418,0.0003090628977310456,0.0005301511836752536,0.0003702310965188347
0.042,0.0003240635261371768,0.00039649938630862476,0.00024487492828651885
0.0422,0.00043500940955813365,0.000490561013770441,0.00036306782983358153
0.0424,0.0003046632064267729,0.0004896885123305407,0.0003585949983659059
