f,Suu,Svv,Sww
0.0152,0.0028107334062913514,0.0018000162851758838,0.0006585731676459183
0.0154,0.002799123470813435,0.0018031605713417118,0.000665433182086729
0.0156,0.0027875816828746474,0.0018061437828292243,0.0006722403983694769
0.0158,0.002776109642758182,0.0018089710221137136,0.0006789948367631426
0.016,0.002764708767766924,0.0018116472133875268,0.0006856965262269786
0.0162,0.002753380306345558,0.0018141771097037256,0.0006923455042108628
0.0164,0.002742125351107378,0.0018165652997932924,0.0006989418164579152
0.0166,0.002730944850856522,0.0018188162145726973,0.0007054855168093858
0.0168,0.0027198396216882577,0.0018209341333576782,0.000711976667011819
0.017,0.0027088103572425757,0.0018229231897981706,0.0007184153365265012
0.0172,0.0026978576381797323,0.0018247873775484843,0.0007248016023411975
0.0174,0.0026869819409403553,0.0018265305556860343,0.0007311355487841856
0.0176,0.0026761836458472897,0.0018281564538911936,0.0007374172673405877
0.0178,0.0026654630446014804,0.001829668677400101,0.0007436468564710139
0.018,0.002654820347219627,0.001831070711741673,0.0007498244214325122
0.0182,0.002644255688457393,0.001832365927269357,0.0007559500741018401
0.0184,0.0026337691337581953,0.001833557583497694,0.000762023932801052
0.0186,0.002623360684764278,0.0018346488332530977,0.0007680461221254137
0.0188,0.002613030284423734,0.0018356427266478705,0.0007740167727736413
0.019,0.0026027778217243354,0.001836542214885871,0.0007799360213804681
0.0192,0.002592603136082548,0.0018373501539079035,0.0007858040103515428
0.0194,0.0025825060214137567,0.001838069307884398,0.0007916208877006559
0.0196,0.0025724862299076516,0.001838702352562596,0.000797386806889295
0.0198,0.0025625434755307984,0.0018392518784750532,0.0008031019266685319
0.02,0.0025526774372766604,0.0018397203940159158,0.0008087664109232316
0.0202,0.0025428877621817324,0.0018401103283911201,0.000814380428518589
0.0204,0.002533174068124988,0.001840424034448301,0.0008199441531489833
0.0206,0.0025235359464264866,0.0018406637913919537,0.0008254577631891483
0.0208,0.0025139729642597586,0.0018408318073890458,0.0008309214415476563
0.021,0.0025044846668914626,0.0018409302220700888,0.0008363353755227013
0.0212,0.002495070579760781,0.0018409611089303484,0.000841699756660185
0.0214,0.0024857302104100347,0.0018409264776356974,0.0008470147806140892
0.0216,0.00247646305027718,0.0018408282762373553,0.0008522806470091344
0.0218,0.00246726857636,0.0018406683932995751,0.0008574975593057044
0.022,0.002458146252761088,0.0018404486599440987,0.0008626657246670412
0.0222,0.0024490955321220535,0.001840170851815063,0.0008677853538286869
0.0224,0.0024401158569547178,0.0018398366909678167,0.000872856660970168
0.0226,0.0024312066608765544,0.0018394478476849677,0.0008778798635889084
0.0228,0.0024223673697570157,0.0018390059422228005,0.0008828551823763592
0.023,0.002413597402780997,0.00183851254649107,0.0008877828410963303
0.0232,0.0024048961734351496,0.001837969185669021,0.0008926630664655103
0.0234,0.0023962630904223957,0.0018373773397603467,0.0008974960880361627
